id_upload,path,nama_modul,file_type,nama_file_asli,id_profile,id,str_key,str_subkey
7967a2bdebd31c5a9252e97a8b5faf4a,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/checkconstraint64.svg,perizinan,.svg,checkconstraint64.svg,7959888653,1,1,1
77b32be41640a4a6519cd12b2eab4634,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/coverpage.svg,perizinan,.svg,coverpage.svg,7507923473,1,1,1
0ff09951e83664481e2e4b6f436a94f2,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/coverpage64.svg,perizinan,.svg,coverpage64.svg,6285965205,1,1,1
e9aff564271ea6e29ced43806a59f6c4,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/database.svg,perizinan,.svg,database.svg,516267530,1,1,1
f35e1e4fb3fde08675b8bd67968e7991,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/database64.svg,perizinan,.svg,database64.svg,1782615991,1,1,1
5107266b2d49551457f16ed083385336,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/event.svg,perizinan,.svg,event.svg,1085320938,1,1,1
582f86d2cd18666c8916fc8abe7e486f,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/event64.svg,perizinan,.svg,event64.svg,3787843656,1,1,1
78e5d87f8f2fc708417ddb8222119661,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/folder.svg,perizinan,.svg,folder.svg,3704427795,1,1,1
3bc51edbc2a0b91a6ac48142be38bc99,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/folder64.svg,perizinan,.svg,folder64.svg,8878269050,1,1,1
18846f9e795530e1bcdeda89e94c6141,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/foreignkey.svg,perizinan,.svg,foreignkey.svg,6191889577,1,1,1
adde7aa0cb90354937a4b8b25ba1b2dc,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/foreignkey64.svg,perizinan,.svg,foreignkey64.svg,5197656419,1,1,1
92c1ced6570679f8b0199e4115958852,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/function.svg,perizinan,.svg,function.svg,6424670775,1,1,1
b03466e85f969b5a393e328c0968e2f7,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/function64.svg,perizinan,.svg,function64.svg,2724440524,1,1,1
c06ed7be64d6b6e494ba0a58722e27de,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/index.svg,perizinan,.svg,index.svg,6313898016,1,1,1
bed63c4fb190a1a876c7197818000408,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/index64.svg,perizinan,.svg,index64.svg,6122693736,1,1,1
375d5b677ad25d1b16aa26a6d434f123,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/package.svg,perizinan,.svg,package.svg,9022700904,1,1,1
a2dc0f74626ada4e604ac5742847ff10,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/package64.svg,perizinan,.svg,package64.svg,6711028190,1,1,1
30cf576dd858a46f8af4a82f03139961,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/primarykey.svg,perizinan,.svg,primarykey.svg,6762640546,1,1,1
a21676d925dfa019f1afbd1899338e77,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/primarykey64.svg,perizinan,.svg,primarykey64.svg,5561539330,1,1,1
d824f3ca424f87237fe528c75657e2d7,bo.bo.eci2.msvc.app_2023-12-05_04-11-49/Images/procedure.svg,perizinan,.svg,procedure.svg,7300769342,1,1,1
